GMID,Dataset,Facility Name,Address,數據集,設施名稱,地址,Students Gender,就讀學生性別,Session,學校授課時間,District,分區,Finance Type,資助種類,School Level,學校類型,Telephone,聯絡電話,Fax Number,傳真號碼,Website,網頁,Religion,宗教,SCHOOL NO.,學校編號,Northing,Easting,Latitude,Longitude,Last Update
"B8WdvwRiOh","Aided Primary Schools","HHCKLA BUDDHIST CHAN SHI WAN PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL, CHOI YUEN ESTATE, SHEK WU HU, AREA 27A, NEW TERRITORIES","資助小學","香海正覺蓮社佛教陳式宏學校","新界上水彩園邨","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26716665","26716665","26685352","26685352","http://www.bcsw.edu.hk","http://www.bcsw.edu.hk","BUDDHISM","佛教","114804000123","114804000123","839961.0","831260.0","22.49925","114.1282","2019-01-09 07:34:33"
"Mg1M92d3ox","Aided Primary Schools","THE LITTLE FLOWER'S CATHOLIC PRIMARY SCHOOL","ESTATE SCHOOL NO. 1, WO CHE ESTATE PHASE 1, SHATIN, NEW TERRITORIES","資助小學","天主教聖華學校","新界沙田禾輋邨第一期第一號校舍","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26924593","26924593","26057950","26057950","http://www.littleflowerschool.edu.hk","http://www.littleflowerschool.edu.hk","CATHOLICISM","天主教","114561000123","114561000123","827402.0","838010.0","22.38585","114.19379","2019-01-09 07:34:33"
"QU6dn3RPYT","Aided Primary Schools","SIR ROBERT BLACK COLLEGE OF EDUCATION PAST STUDENTS' ASSOCIATION LEE YAT NGOK MEMORIAL SCHOOL","221 KWAI SHING CIRCUIT KWAI CHUNG NEW TERRITORIES","資助小學","柏立基教育學院校友會李一諤紀念學校","新界葵涌葵盛圍２２１號","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24290452","24290452","24801757","24801757","http://www.lynms.edu.hk","http://www.lynms.edu.hk","NOT APPLICABLE","不適用","114502000123","114502000123","824925.0","830714.0","22.36347","114.12295","2019-01-09 07:34:33"
"zDhg7hX1O4","Aided Primary Schools","S.K.H. YAN LAAP PRIMARY SCHOOL","399 KWAI SHING CIRCUIT KWAI CHUNG NEW TERRITORIES","資助小學","聖公會仁立小學","新界葵涌葵盛圍３９９號","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24207986","24207986","24940469","24940469","http://www.yanlaap.edu.hk","http://www.yanlaap.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","113972000123","113972000123","825156.0","831480.0","22.36556","114.13039","2019-01-09 07:34:33"
"53VBijvKsg","Aided Primary Schools","S.K.H. CHU OI PRIMARY SCHOOL","45 TUNG CHI STREET SHEK YAM KWAI CHUNG NEW TERRITORIES","資助小學","聖公會主愛小學","新界葵涌石蔭童子街４５號","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24267424","24267424","24272233","24272233","http://www.chuoi.edu.hk","http://www.chuoi.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","113980000223","113980000223","825753.0","832435.0","22.37095","114.13966","2019-01-09 07:34:33"
"tCGwvTXRiJ","Aided Primary Schools","THE CHURCH OF CHRIST IN CHINA KEI WAI PRIMARY SCHOOL","167-185 TSUEN KING CIRCUIT TSUEN WAN NEW TERRITORIES","資助小學","中華基督教會基慧小學","新界荃灣荃景圍１６７－１８５號","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24980383","24980383","24158656","24158656","http://www.kws.edu.hk","http://www.kws.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114790000123","114790000123","826665.0","828828.0","22.37918","114.10463","2019-01-09 07:34:33"
"RGCF6PowDI","Aided Primary Schools","THE CHURCH OF CHRIST IN CHINA HOH FUK TONG PRIMARY SCHOOL","41 LUNG MUN ROAD TUEN MUN NEW TERRITORIES","資助小學","中華基督教會何福堂小學","新界屯門龍門路４１號","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24597156","24597156","24521903","24521903","http://www.hft.edu.hk","http://www.hft.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114200000223","114200000223","827492.0","814675.0","22.38652","113.96719","2019-01-09 07:34:33"
"vlSPbBMdvK","Aided Primary Schools","HO SHUN PRIMARY SCHOOL (SPONSORED BY THE SIK SIK YUEN)","ESTATE SCHOOL NO. 3 LEI MUK SHUE ESTATE NEW TERRITORIES","資助小學","嗇色園主辦可信學校","新界梨木樹邨屋邨第３校舍","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24248861","24248861","24289296","24289296","http://www.hoshun.edu.hk","http://www.hoshun.edu.hk","CONFUCIANISM,BUDDHISM & TAOISM","儒釋道三教","114430000123","114430000123","826729.0","831872.0","22.37976","114.13419","2019-01-09 07:34:33"
"apPUFgXezW","Aided Primary Schools","TUNG WAH GROUP OF HOSPITALS TANG SHIU KIN PRIMARY SCHOOL","ON TING ESTATE, TUEN MUN, NEW TERRITORIES","資助小學","東華三院鄧肇堅小學","新界屯門安定邨","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24030311","24030311","24597235","24597235","http://www.twghtskp.edu.hk","http://www.twghtskp.edu.hk","NOT APPLICABLE","不適用","114715000123","114715000123","827692.0","815707.0","22.38834","113.97721","2019-01-09 07:34:33"
"vjAXSHWPoR","Aided Primary Schools","TAIKOO PRIMARY SCHOOL","1100 KING'S ROAD HONG KONG","資助小學","太古小學","香港英皇道１１００號","CO-ED","男女","WHOLE DAY","全日","EASTERN","東區","AIDED","資助","PRIMARY","小學","25615555","25615555","28563550","28563550","http://www.tps.edu.hk","http://www.tps.edu.hk","NOT APPLICABLE","不適用","514446000223","514446000223","816130.0","840182.0","22.28405","114.21485","2019-01-09 07:32:17"
"q6EHlMX9Y4","Aided Primary Schools","TSZ WAN SHAN CATHOLIC PRIMARY SCHOOL","172 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON","資助小學","慈雲山天主教小學","九龍黃大仙蒲崗村道１７２號","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23273332","23273332","23276662","23276662","http://www.t-cat.edu.hk","http://www.t-cat.edu.hk","CATHOLICISM","天主教","543268000123","543268000123","822973.0","839096.0","22.34585","114.20433","2019-01-09 07:32:17"
"AEnU79KU6J","Aided Primary Schools","SAU MING PRIMARY SCHOOL","5 SAU FUNG STREET SAU MAU PING KWUN TONG KOWLOON","資助小學","秀明小學","九龍觀塘秀茂坪秀豐街５號","CO-ED","男女","WHOLE DAY","全日","KWUN TONG","觀塘區","AIDED","資助","PRIMARY","小學","23493478","23493478","23796807","23796807","http://www.saumingps.edu.hk","http://www.saumingps.edu.hk","NOT APPLICABLE","不適用","535664000123","535664000123","820054.0","842034.0","22.31948","114.23284","2019-01-09 07:32:17"
"4nPJhouPD7","Aided Primary Schools","PENTECOSTAL YU LEUNG FAT PRIMARY SCHOOL","16 FAI MING ROAD FANLING NEW TERRITORIES","資助小學","五旬節于良發小學","新界粉嶺暉明路１６號","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26795626","26795626","26765434","26765434","http://www.pylfps.edu.hk","http://www.pylfps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","529540000123","529540000123","838027.0","832334.0","22.48179","114.13865","2019-01-09 07:32:17"
"Fi2B201zfH","Aided Primary Schools","BUDDHIST CHI KING PRIMARY SCHOOL","12 KAI LAI ROAD KOWLOON BAY KOWLOON","資助小學","佛教慈敬學校","九龍九龍灣啓禮道１２號","CO-ED","男女","WHOLE DAY","全日","KWUN TONG","觀塘區","AIDED","資助","PRIMARY","小學","27597722","27597722","27507448","27507448","http://www.bckps.edu.hk","http://www.bckps.edu.hk","BUDDHISM","佛教","511242000223","511242000223","820970.0","839387.0","22.32776","114.20715","2019-01-09 07:32:16"
"7UcN3hCOAw","Aided Primary Schools","TUNG WAH GROUP OF HOSPITALS HONG KONG & KOWLOON ELECTRICAL APPLIANCES MERCHANTS ASSOCIATION LTD. SCHOOL","STANDARD PRIMARY SCHOOL, 2 CHI CHEONG ROAD, SHEUNG SHUI, NEW TERRITORIES","資助小學","東華三院港九電器商聯會小學","新界上水智昌路２號標準小學校舍","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26723285","26723285","26737741","26737741","http://www.eama.edu.hk","http://www.eama.edu.hk","NOT APPLICABLE","不適用","115398000123","115398000123","840066.0","831681.0","22.5002","114.1323","2019-01-09 07:32:16"
"OzZ0y0M04E","Aided Primary Schools","TAI PO METHODIST SCHOOL","10 TUNG LEUNG ROAD TAI PO NEW TERRITORIES","資助小學","大埔循道衛理小學","新界大埔棟樑路１０號","CO-ED","男女","WHOLE DAY","全日","TAI PO","大埔區","AIDED","資助","PRIMARY","小學","26622011","26622011","26678035","26678035","http://www.tpms.edu.hk","http://www.tpms.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","115703000123","115703000123","835236.0","836095.0","22.45659","114.17519","2019-01-09 07:32:16"
"mgr3uCoilX","Aided Primary Schools","BUDDHIST WING YAN SCHOOL","6 FUNG YAU STREET SOUTH YUEN LONG NEW TERRITORIES","資助小學","佛教榮茵學校","新界元朗鳳攸南街６號","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24750433","24750433","24746497","24746497","http://www.bwys.edu.hk","http://www.bwys.edu.hk","BUDDHISM","佛教","115533000123","115533000123","833525.0","821532.0","22.44108","114.03372","2019-01-09 07:32:16"
"mrQT06GK4V","Aided Primary Schools","ELCHK HUNG HOM LUTHERAN PRIMARY SCHOOL","39 PAU CHUNG STREET KOWLOON","資助小學","基督教香港信義會紅磡信義學校","九龍炮仗街３９號","CO-ED","男女","WHOLE DAY","全日","KOWLOON CITY","九龍城區","AIDED","資助","PRIMARY","小學","27121543","27121543","27142476","27142476","http://www.hhlps.edu.hk","http://www.hhlps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","512192000123","512192000123","819927.0","837414.0","22.31834","114.188","2019-01-09 07:32:16"
"3AU3KDvwFi","Aided Primary Schools","ST CHARLES SCHOOL","25 POKFIELD ROAD KENNEDY TOWN HONG KONG","資助小學","聖嘉祿學校","香港堅尼地城蒲飛路２５號","CO-ED","男女","WHOLE DAY","全日","CENTRAL AND WESTERN","中西區","AIDED","資助","PRIMARY","小學","28173325","28173325","28177813","28177813","http://www.stcharles.edu.hk","http://www.stcharles.edu.hk","CATHOLICISM","天主教","132853000123","132853000123","815747.0","831423.0","22.28059","114.12986","2019-01-09 07:32:16"
"COfomb9qbG","Aided Primary Schools","BISHOP FORD MEMORIAL SCHOOL","20 PUI MAN STREET TUNG TAU TSUEN KOWLOON","資助小學","福德學校","九龍東頭村培民街２０號","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23360206","23360206","23368325","23368325","http://www.bfordms.edu.hk","http://www.bfordms.edu.hk","CATHOLICISM","天主教","511196000123","511196000123","821787.0","837628.0","22.33514","114.19008","2019-01-09 07:32:16"
"ZWej7GZKAq","Aided Primary Schools","CONFUCIAN TAI SHING PRIMARY SCHOOL","10 TAI SHING STREET WONG TAI SIN KOWLOON","資助小學","孔教學院大成小學","九龍黃大仙大成街１０號","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23203301","23203301","23202943","23202943","http://www.taishingprimary.edu.hk","http://www.taishingprimary.edu.hk","CONFUCIANISM","孔教","511676000123","511676000123","822031.0","838034.0","22.33734","114.19402","2019-01-09 07:32:16"
"D6j9dWja9K","Aided Primary Schools","PO YAN OBLATE PRIMARY SCHOOL","15 LOK SIN ROAD KOWLOON","資助小學","獻主會溥仁小學","九龍樂善道１５號","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23823474","23823474","23834403","23834403","http://www.poyan.edu.hk","http://www.poyan.edu.hk","CATHOLICISM","天主教","513253000123","513253000123","821421.0","837878.0","22.33183","114.1925","2019-01-09 07:32:16"
"CEzqSzzKRL","Aided Primary Schools","LI SING TAI HANG SCHOOL","73 WUN SHA STREET TAI HANG HONG KONG","資助小學","李陞大坑學校","香港大坑浣紗街７３號","CO-ED","男女","WHOLE DAY","全日","WAN CHAI","灣仔區","AIDED","資助","PRIMARY","小學","25775188","25775188","28824510","28824510","http://www.lsths.edu.hk","http://www.lsths.edu.hk","NOT APPLICABLE","不適用","512648000123","512648000123","815376.0","838025.0","22.27724","114.19392","2019-01-09 07:32:16"
"nb82CWyK04","Aided Primary Schools","APLICHAU KAIFONG PRIMARY SCHOOL","9 LEI TUNG ESTATE ROAD LEI TUNG ESTATE APLICHAU HONG KONG","資助小學","鴨脷洲街坊學校","香港鴨脷洲利東邨利東邨道９號","CO-ED","男女","WHOLE DAY","全日","SOUTHERN","南區","AIDED","資助","PRIMARY","小學","28711669","28711669","28711716","28711716","http://www.akps.edu.hk","http://www.akps.edu.hk","NOT APPLICABLE","不適用","511137000123","511137000123","811306.0","833919.0","22.24049","114.15409","2019-01-09 07:32:16"
"lkEyfIRCAd","Aided Primary Schools","EMMANUEL PRIMARY SCHOOL","13 MILES CASTLE PEAK ROAD SHAM TSENG NEW TERRITORIES","資助小學","靈光小學","新界深井青山公路１３咪","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24910256","24910256","24915752","24915752","http://www.emm.edu.hk","http://www.emm.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","150819000123","150819000123","825464.0","824229.0","22.3683","114.05998","2019-01-09 07:32:16"
"bQWZF88GQ5","Aided Primary Schools","HOLY FAMILY CANOSSIAN SCHOOL","102 JUNCTION ROAD KOWLOON CITY KOWLOON","資助小學","嘉諾撒聖家學校","九龍九龍城聯合道１０２號","GIRLS","女","WHOLE DAY","全日","KOWLOON CITY","九龍城區","AIDED","資助","PRIMARY","小學","23821035","23821035","23824406","23824406","http://www.hfkc.edu.hk","http://www.hfkc.edu.hk","CATHOLICISM","天主教","512060000123","512060000123","821349.0","837336.0","22.33118","114.18724","2019-01-09 07:32:16"
"NzdjerdBuP","Aided Primary Schools","HOLY ANGELS CANOSSIAN SCHOOL","21 HOK YUEN STREET HUNG HOM KOWLOON","資助小學","天神嘉諾撒學校","九龍紅磡鶴園街２１號","GIRLS","女","WHOLE DAY","全日","KOWLOON CITY","九龍城區","AIDED","資助","PRIMARY","小學","23624448","23624448","23646665","23646665","http://www.hacs.edu.hk","http://www.hacs.edu.hk","CATHOLICISM","天主教","512044000123","512044000123","819071.0","837237.0","22.31061","114.18628","2019-01-09 07:32:16"
"PdL69IMCI2","Aided Primary Schools","TSUEN WAN CATHOLIC PRIMARY SCHOOL","37-41 TAK WAH STREET TSUEN WAN NEW TERRITORIES","資助小學","荃灣天主教小學","新界荃灣德華街３７－４１號","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24923460","24923460","24926395","24926395","http://www.twcps.edu.hk","http://www.twcps.edu.hk","CATHOLICISM","天主教","113751000123","113751000123","825552.0","830322.0","22.36913","114.11914","2019-01-09 07:32:15"
"6wchkDPQMq","Aided Primary Schools","HOLY FAMILY SCHOOL","1 SHING KA ROAD PENG CHAU NEW TERRITORIES","資助小學","聖家學校","新界坪洲聖家路１號","CO-ED","男女","WHOLE DAY","全日","ISLANDS","離島區","AIDED","資助","PRIMARY","小學","29830359","29830359","29831247","29831247","http://www.holyfamily.edu.hk","http://www.holyfamily.edu.hk","CATHOLICISM","天主教","113433000123","113433000123","815903.0","822088.0","22.28195","114.03928","2019-01-09 07:32:15"
"t2bs8jPdQm","Aided Primary Schools","HOLY CROSS LUTHERAN SCHOOL","31 LO TAK COURT TSUEN WAN NEW TERRITORIES","資助小學","路德會聖十架學校","新界荃灣路德圍３１號","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24157878","24157878","24900049","24900049","http://www.hcls.edu.hk","http://www.hcls.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","113778000123","113778000123","826001.0","829875.0","22.37318","114.1148","2019-01-09 07:32:15"
"JlOFz64izg","Aided Primary Schools","TOI SHAN ASSOCIATION PRIMARY SCHOOL","14 SHEK PAI TAU ROAD TUEN MUN NEW TERRITORIES","資助小學","台山商會學校","新界屯門石排頭路１４號","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24622866","24622866","24693274","24693274","http://www.ts.edu.hk","http://www.ts.edu.hk","NOT APPLICABLE","不適用","114529000123","114529000123","829159.0","815161.0","22.40158","113.97189","2019-01-09 07:32:15"
"am6Nb9ATtX","Aided Primary Schools","TIN SHUI WAI METHODIST PRIMARY SCHOOL","PHASE I AREA 31 TIN SHUI WAI NEW TERRITORIES","資助小學","天水圍循道衞理小學","新界天水圍三十一區第一期","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24480373","24480373","24480877","24480877","http://www.tswmps.edu.hk","http://www.tswmps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","530409000123","530409000123","835587.0","817886.0","22.45966","113.99828","2019-01-09 07:29:59"
"5QnnPXwYN9","Aided Primary Schools","CHIU YANG PRIMARY SCHOOL OF HONG KONG","TIN YIU ESTATE PHASE III TIN SHUI WAI YUEN LONG NEW TERRITORIES","資助小學","香港潮陽小學","新界元朗天水圍天耀邨第三期","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24463018","24463018","24486756","24486756","http://www.cyps.edu.hk","http://www.cyps.edu.hk","NOT APPLICABLE","不適用","115738000123","115738000123","834706.0","818554.0","22.45171","114.00478","2019-01-09 07:29:59"
"qL9DPbhFU6","Aided Primary Schools","SHEK WU HUI PUBLIC SCHOOL","TIN PING ESTATE SHEUNG SHUI NT","資助小學","石湖墟公立學校","新界上水天平邨","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26721274","26721274","26685507","26685507","http://www.swhps.edu.hk","http://www.swhps.edu.hk","NOT APPLICABLE","不適用","115266000123","115266000123","840526.0","831698.0","22.50436","114.13246","2019-01-09 07:29:59"
"FL32FUpI24","Aided Primary Schools","SHA TIN METHODIST PRIMARY SCHOOL","KWONG YUEN ESTATE, SHATIN, NEW TERRITORIES","資助小學","沙田循道衛理小學","新界沙田廣源邨","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26366533","26366533","26494329","26494329","http://www.smps.edu.hk","http://www.smps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","115509000123","115509000123","826775.0","840157.0","22.38018","114.21464","2019-01-09 07:29:59"
"8L2JqB0AE5","Aided Primary Schools","FREE METHODIST MEI LAM PRIMARY SCHOOL","MEI SHING COURT, TAI WAI, SHATIN, NEW TERRITORIES","資助小學","循理會美林小學","新界沙田大圍美城苑","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26052868","26052868","26022709","26022709","http://www.fmml.edu.hk","http://www.fmml.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114723000123","114723000123","826716.0","835981.0","22.37965","114.17409","2019-01-09 07:29:59"
"MyNs7rtq2h","Aided Primary Schools","YAN TAK CATHOLIC PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL NO 2 PHASE II BUTTERFLY ESTATE TUEN MUN NEW TERRITORIES","資助小學","仁德天主教小學","新界屯門蝴蝶邨第二期屋邨小學第二校舍","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24636171","24636171","24663660","24663660","http://www.yantak.edu.hk","http://www.yantak.edu.hk","CATHOLICISM","天主教","114839000123","114839000123","826352.0","814317.0","22.37622","113.96373","2019-01-09 07:29:59"
